pid,label,key,location,keywords,description,named_persons,rights,creation_date,ingest_date,format,source,order,layout,text,thumbnail,full,manifest,collection
02925ci,1930 Lake County Census,1930ci,,,,,,,2023-11-02,,,2925,cmhc_item,Last Name  McKee  McKee  McKee  McKenna  McKenna  McKenna  McKenna  McKenna  McKenna  McKenna  McKenna  McKenna  McKenzie  McKinnis  McKinnis  McKinnis  MckKitterick  Mckitterick  Mckitterick  First Name  Ray  William  William  Charles  Charles  Earl  Elija  Elizabeth  Hugh  LeRoy  Michael  Ruby  Ray  Frank  Gula  William  Bernard  Catherine  Margaret  M1. Age Sex S 26 M 50 M E 17 M A 41 M J 9 M J 6 M E 40 F J 34 «OF J 44 _M R 13M 43 M E 10 F 32 M W 8m M 21 F 27 M 26 M 64 F 28 «=F  144  Enumeration District  33-16  33-7  33-7  33-6  33-6  33-6  33-5  33-6  33-5  33-5  33-9  33-5  33-16  33-8  33-8  33-8  33-13  33-13  33-13  Page  2a  1b  1b  2b  2b  2b  2b  2b  2b  2b  2b  2b  2b  2b  2b  2b  2b  2b  2b  Line  33  79  81  62  64  65  74  63  73  75  82  76  51  82  81  80  65  63  64 ,"/img/derivatives/iiif/images/02925ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/02925ci/full/1140,/0/default.jpg",/img/derivatives/iiif/02925ci/manifest.json,census
02926ci,1930 Lake County Census,1930ci,,,,,,,2023-11-02,,,2926,cmhc_item,Last Name  McLain  McLain  McLain  McLaughlin  McLaughlin  McLaughlin  McLennan  McLennan  McLennan  McLennan  McLennan  McLennan  McLennan  McLennan  McLeod  McLeod  McMahon  McMahon  McMahon  First Name  Elizabeth  John  Rose  David  Elizabeth  Jessie  Alice  Andrew  Elmer  Florence  lrene  John  Patricia  Phoebe  Annie  Robert  Catherine  Donald  Edward  M.I. Age Sex  68 F J 29 M  28 OF H 74 =+M A 30 =F J 21 =F  23. =F M 25 M A 23M M 14 =F G 18 F A 10m M J 2 &F M 54 =F  64 F WwW 71 =#M M 17 OF  21 +M A 23 M  145  Enumeration District  33-10  33-16  33-10  33-4  33-4  33-4  33-4  33-4  33-4  33-4  33-4  33-4  33-4  33-4  33-9  33-9  33-5  33-1  33-8  Page  2a  1b  2a  1b  1b  1b  3b  4a  3b  4a  4a  3b  3b  4a  3b  3b  2a  2a  3b  Line  17  92  18  84  86  85  64  41  63  43  42  66  65  40  93  92  38  80 ,"/img/derivatives/iiif/images/02926ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/02926ci/full/1140,/0/default.jpg",/img/derivatives/iiif/02926ci/manifest.json,census
02927ci,1930 Lake County Census,1930ci,,,,,,,2023-11-02,,,2927,cmhc_item,Last Name  McMahon  McMahon  McMahon  McMahon  McMahon  McManama  McManama  McManama  McManama  McMillan  McMillan  McMillan  McMillan  McMillan  McMorrow  McMorrow  McMurrough  McMurrough  McMurrough  First Name M.I.  James J Jane  Leonard F Martin  Maybell  Edgar J Edgar B Jessie M William F Eugene  Gerald  Malthea  Rosie  Willard  Clare  Sadie Cc Clarence  Jessie F Jessie J  Age Sex  22 M  43 F  13M  28 M  55 F  35 M  29 «*#F  15 M  23M  22. =F  53. OF  56 M  26 =F  49 F  34 M  34 «OF  146  Enumeration District  33-5  33-5  33-5  33-8  33-8  33-4  33-4  33-4  33-4  33-9  33-9  33-9  33-9  33-9  33-4  33-4  33-6  33-6  33-6  Page  2a  2a  2a  3b  3b  6a  6a  6a  6a  4b  4b  4b  4b  4b  4b  4b  la  la  1a  Line  37  36  39  79  78  35  37  36  38  69  65  66  68  67  80  79 ,"/img/derivatives/iiif/images/02927ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/02927ci/full/1140,/0/default.jpg",/img/derivatives/iiif/02927ci/manifest.json,census
02928ci,1930 Lake County Census,1930ci,,,,,,,2023-11-02,,,2928,cmhc_item,Last Name  McMurrough  McMurrough  McNair  McNair  McNair  McNair  McNally  Medina  Medina  Medina  Medina  Medina  Medina  Meglen  Meglen  Meglen  Meglen  Meglen  Mehalick  First Name  Margaret  Margaret  Aruthr  Florence  Fred  Goldie  Patrick  George  George  John  Louisa  Macedovia  Steve  Angela  John  John  Mary  Viola  Steve  M.I. Age Sex  51 M  36 M  24 M  26 «=F  23. =F  49 M  21 M  43 OF  11 =F  68 M  147  Enumeration District  33-6  33-5  33-9  33-9  33-9  33-9  33-13  33-13  33-13  33-14  33-13  33-13  33-13  33-1  33-1  33-1  33-1  33-1  33-12  Page  1a  1b  2b  2b  2b  2b  1b  3b  3b  2a  3b  3b  3b  3b  3b  3b  3b  3b  1a  Line  61  78  79  76  77  87  70  72  22  73  71  74  63  61  64  62  65  17 ,"/img/derivatives/iiif/images/02928ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/02928ci/full/1140,/0/default.jpg",/img/derivatives/iiif/02928ci/manifest.json,census
02929ci,1930 Lake County Census,1930ci,,,,,,,2023-11-02,,,2929,cmhc_item,Last Name  Mehalovich  Mehle  Mehle  Mehle  Mehle  Mehle  Mehle  Mehle  Mehle  Mehle  Mekilich  Mekilich  Mekilich  Melanson  Melanson  Melville  Melville  Melville  Mendenhall  First Name  Marko  Albert  Anton  Anton  Apolina  Ernestine  John  Pauline  Slyvia  Walter  Anthony  Anthony  Mary  Howard  Margaret  Allen  Allen Jr.  Ruth  Fred  148  M.I. Age Sex 39 M  22 M  46 M  A 11. $M M 42 F L 16 F A 8 M J 20 F A 13 =F R 5 M 31 $M  M 2 M 21 =F  21 OM  F 15 F F 31 M 2 M  E 31. OF H 16 M  Enumeration District  33-13  33-1  33-2  33-2  33-2  33-2  33-2  33-2  33-2  33-2  33-2  33-2  33-2  33-2  33-2  33-8  33-8  33-8  33-5  Page  1b  5a  5b  5b  Sb  5b  5b  5b  5b  ob  3b  3b  3b  3a  3a  4a  4a  4a  5a  Line  84  21  93  98  94  96  99  95  97  100  77  79  78  37  50  38  35 ,"/img/derivatives/iiif/images/02929ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/02929ci/full/1140,/0/default.jpg",/img/derivatives/iiif/02929ci/manifest.json,census
00293ci,1880 Lake County Census,1880ci,,,,,,,2023-01-29,,,293,cmhc_item,"Davis, Davis, Davis, Davis, Davis, Davis, Davis, Davis, Davis, Davis, Davis, Davis,  Davis,  W. H. W..R. F. W. S. Warren C. William William William William William William William William D. William H.  Davison, Cyrus M. Davison, Mary L. Davison, Truman Daw, L. M.  Daw, Mrs. William H. Dawes, Lyda Dawes, Mitchell - Dawes, Willie Dawson, Andrew J. Dawson, Ellis Dawson, George M. Dawson, Hans  Day; Alvin  Day} H. A.  Day, James  Day, Joel H.  Day, R. Ae  Day, W. F. Daylay, Dennis Dayton, E. B. Dayton, M.  Dean, Albion Dean, Chancey Ae Dean, Edward S. Dean, Emma  30 | 31  33 30. 30. 29 25. 21 24  29 | 33 21. 38° 35 25 28. émo 25  23 21. 20.  30  8686  26. 29 29.  29g: 35.  Ye SS SB BSB SSB SSBZS SB BSSB SBS BSH SS TH SBS SSB SSE SBS BSS SE BSS SS  Hee Bezeaezeseesesesesesneztzeseeneztese eB BSE BBS SBEZTZEZEBZBZEZE  = = oS  83 75 80 79 86 82 78 09 73 82 75 82 78 79 79 87 78 78  81. .  81 81 87 82 78 89  80 73 82 80 85  86... 89 . 89.  87 78 87  7D -  13 25  14 |  15  51 ","/img/derivatives/iiif/images/00293ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/00293ci/full/1140,/0/default.jpg",/img/derivatives/iiif/00293ci/manifest.json,census
02930ci,1930 Lake County Census,1930ci,,,,,,,2023-11-02,,,2930,cmhc_item,      Last Name  Mendenhall  Mendenhall  Mendenhall  Mendenhall  Mercueau  Mercueau  Merrow  Messaro  Meyers  Michelson  Michelson  Michelson  Mikilich  Mikilich  Mikilich  Mikilich  Miklich  Miklich  Miklich  First Name M.I.  George  LeRoy B Paul Vv William J Frank E Ida R Henry  Stephen  Nora A Haldur E Lennard Cc Marie  Joe  John  Mary  Mary  Anton  Johanna  Lillian F  Age Sex  18 M  14 M  77) 6M  55 =F  19 M  48 M  21 =F  16 M  13M  51. «=F  16 M  55 M  54 F  11 =F  69 M  37. OF  18 OF  149  Enumeration District  33-5  33-5  33-5  33-5  33-4  33-4  33-7  33-8  33-1  33-3  33-3  33-3  33-1  33-1  33-1  33-1  33-1  33-3  33-3  Page  5a  5a  5a  5a  3b  3b  3b  1a  5b  3a  3a  3a  3a  3a  3a  3a  4a  1b  1b  Line  34  36  38  37  75  76  92  18  58  24  22  23  25  14  62  63 ,"/img/derivatives/iiif/images/02930ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/02930ci/full/1140,/0/default.jpg",/img/derivatives/iiif/02930ci/manifest.json,census
02931ci,1930 Lake County Census,1930ci,,,,,,,2023-11-02,,,2931,cmhc_item,Last Name  Miklich  Milan  Milan  Miller  Miller  Miller  Miller  Miller  Miller  Miller  Miller  Miller  Miller  Miller  Miller  Miller  Miller  Miller  Miller  First Name M.I.  Tony  Blanche  Peter  Edward F  Ella M  Ethel  Freida  John  John Ww  Joseph  Joseph  Joseph H  Julia Cc  Maurice  Minnette  Minnie  Miriam R  Nathan  Nora  Age Sex  40 M  25 =F  29 M  41 M  65 F  29 F  44 F  18 M  41 M  44 M  37M  40 F  42 M  34. «OF  63 =F  69 M  28 «O*FF  150  Enumeration District  33-3  33-16  33-16  33-8  33-4  33-9  33-9  33-9  33-1  33-9  33-7  33-9  33-8  33-9  33-8  33-8  33-9  33-8  33-7  Page  1b  3a  3a  3a  2a  2b  3a  3a  5b  3a  1b  2b  3a  2b  3b  3b  2b  3b  1b  Line  61  14  10  41  20  84  19  20  65  18  84  85  42  83  62  61  86  60  85 ,"/img/derivatives/iiif/images/02931ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/02931ci/full/1140,/0/default.jpg",/img/derivatives/iiif/02931ci/manifest.json,census
02932ci,1930 Lake County Census,1930ci,,,,,,,2023-11-02,,,2932,cmhc_item,Last Name  Miller  Miller  Misento  Misento  Misento  Mitakl  Mitakl  Mitchell  Mitchell  Mitchell  Mitchell  Mitchell  Mitchell  Mitchell  Mitchell  Mitchell  Mitchell  Mitchell  Mitchell  First Name M.I.  Robert  Sally  Catherine E  Joseph P Mary  Louie  Mary  Albert  Anna L Edward L Emma A Geroge  Harry A Harry B John A John G Joseph Cc Joseph  Kathleen E  Age Sex  17  30  37  35  74  65  19  59  20  46  26  48  16  11  59  17  73  46  151  M  Enumeration District  33-9  33-8  33-5  33-5  33-5  33-13  33-13  33-7  33-1  33-1  33-2  33-14  33-2  33-2  33-1  33-4  33-1  33-7  33-4  Page Line 3a 21 3b 63 1a 47 1a 48 la 46 1a 40 1a 41 2b 57 3b 73 3b 77 4a 25 2a 5 4a 24 4a 26 3b 76 6a 3 3b 74 3a 50 6a 4 ,"/img/derivatives/iiif/images/02932ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/02932ci/full/1140,/0/default.jpg",/img/derivatives/iiif/02932ci/manifest.json,census
02933ci,1930 Lake County Census,1930ci,,,,,,,2023-11-02,,,2933,cmhc_item,Last Name  Mitchell  Mitchell  Mitchell  Mitchell  Moberg  Moberg  Moberg  Moe  Mohar  Mohar  Mohar  Mohar  Monberg  Monberg  Monberg  Monberg  Monberg  Monberg  Monberg  First Name M.I.  Mary Cc Mary T William J William Cc Charles G Mary  Walter  Elija  Catherine  Catherine A  Frank  Joe  Anna  Emelie  Helene Cc  Luther  Rar Louise  Shirley  Soria N  Age Sex  48 F  14 M  58 M  62 M  42 F  52 M  25 M  40 F  19 F  65 M  42 M  71 =#O*F  44 F  12 =F  45 M  75 =M  152  Enumeration District  33-1  33-1  33-1  33-1  33-2  33-10  33-10  33-16  33-2  33-2  33-13  33-2  33-9  33-9  33-9  33-9  33-9  33-7  33-9  Page  3b  3b  3b  3b  2a  2a  2a  2a  3b  3b  1a  3b  2a  2b  2a  Line  72  71  75  70  23  41  75  76  36  74  82  83  81  84  56 ,"/img/derivatives/iiif/images/02933ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/02933ci/full/1140,/0/default.jpg",/img/derivatives/iiif/02933ci/manifest.json,census
02934ci,1930 Lake County Census,1930ci,,,,,,,2023-11-02,,,2934,cmhc_item,Last Name  Mongone  Montainco  Montainco  Montainco  Montainco  Montainco  Montana  Montana  Montana  Montana  Montana  Montana  Montano  Montano  Montoya  Montoya  Montoya  Montoya  Montoya  First Name  Tony  Andiva  Dolla  Lawrence  Lolormen  Ruth  Alonzo  Anthony  Augustine  Eufemia  Louis  Selina  Fillie  Leria  Anistacia  Antonio  Cora  Demesis  Eujelia  Age Sex  28 OM  24 F  27 M  24. =F  im F  15 M  13 =F  27.O6*#  26 «=F  153  Enumeration District  33-1  33-13  33-13  33-13  33-13  33-13  33-2  33-2  33-2  33-2  33-2  33-2  33-13  33-13  33-11  33-11  33-7  33-13  33-13  Page Line 5a 43 3b 86 3b 87 3b 88 3b 85 3b 89 6b 91 6b 89 6b 93 6b 90 6b 92 6b 94 3b 98 3b 99 2a 14 2a 15 2b 93 1b 91 1b 93 ,"/img/derivatives/iiif/images/02934ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/02934ci/full/1140,/0/default.jpg",/img/derivatives/iiif/02934ci/manifest.json,census
02935ci,1930 Lake County Census,1930ci,,,,,,,2023-11-02,,,2935,cmhc_item,Last Name  Montoya  Montoya  Montoya  Montoya  Montoya  Montoya  Montoya  Montoya  Montoya  Montrose  Montso  Moog  Moog  Mooney  Moore  Moore  Moore  Moosberg  Moosberg  First Name M.I.  Felisita  Josephine E  Lucas  Lucas Cc  Manuel  Margretta  Montoya  Partricia  Pedro M  Irene  Frank  Hannah  Phillip  Edward  Edward  George  John  Fred  Hilda M  Age Sex  25 =F  29 M  37° M  28 M  47 F  72 M  44 F  59 M  38 M  13M  16 M  10 M  63 M  154  Enumeration District  33-13  33-7  33-7  33-7  33-13  33-11  33-13  33-13  33-11  33-1  33-13  33-3  33-3  33-11  33-11  33-11  33-11  33-3  33-3  Page  1b  2b  2b  2b  1b  2a  1b  1b  2a  Sb  3a  1a  1a  1a  2a  2a  2a  2a  2a  Line  89  94  92  95  92  16  88  90  13  56  48  47  37  48  49 ,"/img/derivatives/iiif/images/02935ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/02935ci/full/1140,/0/default.jpg",/img/derivatives/iiif/02935ci/manifest.json,census
02936ci,1930 Lake County Census,1930ci,,,,,,,2023-11-02,,,2936,cmhc_item,Last Name  Morarity  Morarity  Morarity  Morelock  Moreno  Morgan  Morgan  Morgan  Morgan  Morgan  Morgan  Morlan  Morris  Morris  Morrison  Morrison  Morrison  Morrison  Morrison  First Name  Elizabeth  Elizabeth  Timothy  William  Jack  George  John  Joseph  Mabel  Margaret  Victoria  Maynard  Edward  Martha  Charles  Charles  Elizabeth  James  Mattie  M.I. Age Sex T 67 F A 26 =F J 73M  72 M  55 M A 45 M ! 9 M F 16 M | 12 F E 5 F N 38 =F  22 M  73M E 63 F A 43M N 8 M F 38 «=F  45 M H 44 F  155  Enumeration District  33-1  33-1  33-1  33-4  33-13  33-6  33-6  33-6  33-6  33-6  33-6  33-7  33-9  33-9  33-2  33-2  33-2  33-2  33-2  Page Line Sa 8 5a 9 5a 7 5b 69 1a 44 1b 72 1b 76 1b 74 1b 75 1b 77 1b 73 3a 36 3a 11 3a 12 4b 93 4b 95 4b 94 6b 70 6b 71 ,"/img/derivatives/iiif/images/02936ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/02936ci/full/1140,/0/default.jpg",/img/derivatives/iiif/02936ci/manifest.json,census
02937ci,1930 Lake County Census,1930ci,,,,,,,2023-11-02,,,2937,cmhc_item,Last Name  Morrison  Moss  Moss  Mott  Mott  Mott  Mott  Motzer  Motzer  Motzer  Motzer  Mourey  Mozina  Mudhnich  Mullen  Mulock  Mund  Mund  Munoz  First Name M.I.  James E  Elsie  Julia  Genevive  Loretta  Mary  Melvin  Clarence  George  Gertrude  Mary  Louisa  Frances  Pete  James  Peter  Fred J  Hannah B  Bonita A  Age Sex  23 M  33. «=F  36 OF  46 F  25 =F  14. «F  16 M  18 M  39 M  16 =F  39 =F  78 «OF  42 F  43M  60 M  68 M  71 =+M  46 F  11 sF  156  Enumeration District  33-2  33-9  33-9  33-7  33-7  33-7  33-7  33-8  33-8  33-8  33-8  33-2  33-2  33-13  33-3  33-6  33-9  33-9  33-4  Page  6b  4b  4b  3a  3a  3a  3a  1b  1b  1b  1b  6b  2b  la  3a  3a  4a  4a  5b  Line  72  63  52  55  53  69  100  50  49  32  23  24  84 ,"/img/derivatives/iiif/images/02937ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/02937ci/full/1140,/0/default.jpg",/img/derivatives/iiif/02937ci/manifest.json,census
02938ci,1930 Lake County Census,1930ci,,,,,,,2023-11-02,,,2938,cmhc_item,Last Name  Munoz  Munoz  Munoz  Munoz  Munoz  Murdock  Murhpy  Murphy  Murphy  Murphy  Murphy  Murphy  Murphy  Murphy  Murphy  Murphy  Murphy  Murphy  Murphy  First Name MI.  Clovis  Domingo  Encarnacion G  Lauranio L  Rogerrio  Ada  Florence  Dennis  Dorothy  Eva  James L  John P  Julia E  Katherine  Louis  Margaret H  Nora H  William J  William Jr.  Age Sex  72 M  29 =F  42 M  30 =F  39 =F  68 M  18 =F  14 M  29 M  52. =F  Im F  58 M  19 =F  16 F  44M  16 M  157  Enumeration District  33-4  33-13  33-4  33-4  33-4  33-7  33-8  33-5  33-8  33-8  33-5  33-5  33-5  33-8  33-10  33-5  33-5  33-8  33-8  Page  5b  3b  5b  5b  5b  3b  2a  2b  2a  2a  2b  2b  2b  2a  2a  2b  2b  2a  2a  Line  86  53  83  85  82  85  80  85  82  81  83  84 ,"/img/derivatives/iiif/images/02938ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/02938ci/full/1140,/0/default.jpg",/img/derivatives/iiif/02938ci/manifest.json,census
02939ci,1930 Lake County Census,1930ci,,,,,,,2023-11-02,,,2939,cmhc_item,Last Name  Murray  Murray  Murray  Murray  Murray  Murray  Murray  Murray  Murray  Murray  Murray  Murray  Murray  Murray  Murray  Murray  Murray  Murray  Murray  First Name  Adda  Anna  Bessie  Bridget  Byron  David  Elizabeth  Evelyn  Francis  Frank  George  James  James  John  Margaret  Sarah  Viola  Wallace  William  M.I. Age Sex I 39 =F Cc 36 ~F M 30 F A 57 =F Cc 44 M G 6 M Cc 10 F  6 F  2 M H 2m M J 57 M G 45 M B 13M M 45 M A 25 =F E 77 ~*~  8 F B 15 M P 27 M  158  Enumeration District  33-5  33-5  33-10  33-10  33-5  33-5  33-5  33-10  33-10  33-5  33-10  33-5  33-5  33-10  33-10  33-5  33-10  33-5  33-10  Page  3b  6a  1a  ja  3a  3b  3b  1a  ja  3b  1a  3b  3b  1a  1a  3a  la  3a  1a  Line  86  41  32  30  89  88  43  44  90  31  85  87  40  34  29  42  31  33 ,"/img/derivatives/iiif/images/02939ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/02939ci/full/1140,/0/default.jpg",/img/derivatives/iiif/02939ci/manifest.json,census
00294ci,1880 Lake County Census,1880ci,,,,,,,2023-01-29,,,294,cmhc_item,"Dean, H. -.  Dean, Henry  Dean, J. A.  Dean, J. A.  Dean, John F. Dean, Joseph Dean, Lawrence Dean, Lawrence Dean, Liddie Dean, Lucy.  Dean, Mary.  Dean, Ned:  Dean, Nellie Dean, Patrick Dean, Rose  Dean, T. Be  Dean, T. B.  Dean, Triddy Dearborn, Charles Dearborn, Eva DeAuger, Edward DeBar, Alfred DeBoyd, Maggie Decker, Ca. Decker, Daniel Decker, Ripley Deckey, William W. Deckman, M.  Dee, Matthew Deed, F. :  Deer, Patrick Deffenbaugh, C. C. Deffenbaugh, C. C.  Defirce, John G.  Degan, H. Degan, Joe Degarhardt, W. DeGolyer, E. S.  29: 3H  26 15. . ” 27% 37: 35  32. 22. 20.  25  353. 18.  30.  17  33 27 42  20.. 24  28. 27. 24. 29. 19.  23. 21. 27.  27 43 16.  25.  36 35.  SSS 3 S82 SS SBS SBSSSBSS SSS H SBT BASSET SBT SHRP TSB BSS SBSH  = SBS 222232 223232 525232522232 2522220722222 520752323 225207285 2  = S  72 81  73-  io) 85 80 78 78 81 85 89 75 88  81.  ) 81  - 85  o) 75 (3 73 72 73 90 90 78 73 () () 86 85 85 90 85  85. 89 .  83  &b  . 24  15 15 12 ","/img/derivatives/iiif/images/00294ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/00294ci/full/1140,/0/default.jpg",/img/derivatives/iiif/00294ci/manifest.json,census
02940ci,1930 Lake County Census,1930ci,,,,,,,2023-11-02,,,2940,cmhc_item,Last Name  Murrill  Murrill  Murrill  Murrill  Murrill  Murrill  Mussick  Myers  Nadon  Nadon  Nadon  Nadon  Nadon  Nadon  Nadon  Nash  Nash  Nash  Nash  First Name M.I.  Charles M  Edward  Sarah A  Vernie  William B  William B  Anna  James H  Albert  Alberta  Harold  lrene  John  John Jr.  Margaret  Bridget  Lillian  Natalie  William  Age Sex  69 M  60 F  30 =F  33M  22 =F  67 M  10 M  36 M  30 =F  48 F  44 F  40 M  159  Enumeration District  33-4  33-9  33-4  33-9  33-9  33-9  33-9  33-5  33-8  33-8  33-8  33-8  33-8  33-8  33-8  33-5  33-9  33-9  33-9  Page  4b  4b  4b  4b  4b  4b  2b  5b  2b  2b  2b  2b  2b  2b  2b  5b  5a  5a  5a  Line  77  77  78  75  74  76  65  87  57  54  53  56  51  55  52  15 ,"/img/derivatives/iiif/images/02940ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/02940ci/full/1140,/0/default.jpg",/img/derivatives/iiif/02940ci/manifest.json,census
02941ci,1930 Lake County Census,1930ci,,,,,,,2023-11-02,,,2941,cmhc_item,Last Name  Nelin  Nelin  Nelsay  Nelson  Nelson  Nelson  Nelson  Nelson  Nelson  Nelson  Nelson  Nelson  Nerim  Nerim  Nerim  Nerim  Nerim  Nerim  Nerim  First Name  Anti  Armanda  Chariot  Alexander  Charles  Elvina  George  John  John  Oliver  Robert  Theodore  Alvin  Ethel  Frank  Larry  Lars  Marjorie  Thelma  M.I. Age Sex 23M 57 =F A 42 M 73° =M B 30 M F 32 F 31 M B 61 M A 66 M 79 =+M Cc 32 M 25 M A 5 M M 32 =F F 3M Cc 12 M 42 M M 11.=«+*F G 1 =F  160  Enumeration District  33-5  33-5  33-5  33-3  33-11  33-2  33-9  33-13  33-2  33-4  33-2  33-15  33-5  33-5  33-5  33-5  33-5  33-5  33-5  Page  1b  1b  5a  la  3a  6a  2b  3b  1a  1b  6a  1b  4a  4a  4a  4a  4a  4a  4a  Line  69  68  46  91  35  61  95  83  51  21  16  22  17  15  18  23 ,"/img/derivatives/iiif/images/02941ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/02941ci/full/1140,/0/default.jpg",/img/derivatives/iiif/02941ci/manifest.json,census
02942ci,1930 Lake County Census,1930ci,,,,,,,2023-11-02,,,2942,cmhc_item,Last Name  Nerim  Nerim  Nethery  Nex  Nicholas  Nicholas  Nicholson  Nicholson  Nicholson  Nicholson  Nicholson  Nickiund  Nicklund  Nickiund  Nicklund  Niemi  Niemi  Niemi  Niemi  First Name  Virginia  Weston  James  Emil  Henry  Mary  Clara  Earl  George  Louis  Murdock  Charles  Edward  Elizabeth  Virginia  Andy  Anna  Arvit  Emil  79 =M  45 M  35 M  32 =F  57 OF  23M  15 M  34. M  58 M  26 M  29 =F  48 M  17. OF  49 M  45 M  161  Enumeration District  33-5  33-5  33-9  33-3  33-9  33-9  33-9  33-16  33-2  33-2  33-9  33-1  33-1  33-1  33-1  33-10  33-5  33-10  33-5  Page Line 4a 20 4a 19 la 7 3b 66 4a 21 4a 22 4a 47 2a 17 4a 39 4a 38 4a 46 1a 15 la 12 la 13 la 14 2b 51 2a 3 2a 50 1b 100 ,"/img/derivatives/iiif/images/02942ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/02942ci/full/1140,/0/default.jpg",/img/derivatives/iiif/02942ci/manifest.json,census
02943ci,1930 Lake County Census,1930ci,,,,,,,2023-11-02,,,2943,cmhc_item,Last Name  Niemi  Niemi  Niemi  Nifer  Niva  Noble  Noble  Noble  Noble  Noble  Noble  Nolde  Nolde  Norberg  Norberg  Nord  Nordberg  Nordstrom  Nordstrom  First Name  Florence  Francis  Francis  Merritt  Andrew  Edward  Harry  Harry Jr.  Joseph  Margery  Marie  Clara  Edward  Carl Jr.  Edith  Paul  Carl  Ann  Bertha  MI. Age Sex M 19 F M 41 F M 1 =F E 31 M  58 OM H 80 M L 43 M L 16 M E 15 M M 37 OF M 3°O«O«#&#  46 F E 48 M M 3 4M E 35 F A 29 M M 37 M  46 F  13 F  162  Enumeration District  33-5  33-5  33-5  33-16  33-10  33-9  33-9  33-9  33-9  33-9  33-9  33-2  33-2  33-10  33-10  33-3  33-10  33-9  33-9  Page  2a  2a  2a  3b  2b  4b  3b  3b  3b  3b  3b  1b  1b  2a  2a  2a  2a  4a  4a  Line  63  65  88  51  53  54  52  55  98  97  39  38  50  37 ,"/img/derivatives/iiif/images/02943ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/02943ci/full/1140,/0/default.jpg",/img/derivatives/iiif/02943ci/manifest.json,census
02944ci,1930 Lake County Census,1930ci,,,,,,,2023-11-02,,,2944,cmhc_item,Last Name  Nordstrom  Nordstrom  Nordstrom  Northrup  Norton  Norton  Norton  Novacelez  Novak  Novak  Novak  Novak  Novak  Novak  Novak  Novak  Novak  Novak  Novak  First Name M.I.  Helen  Margaret  Roy  Charles  Clara G  Harry H  Jane Claire E  John  Albert Cc  Angela  Angus F  Cecilia A  Frank  Henry  Johanna M  John  Marie  Martha  Sophie R  Age Sex  18 OF  13 oF  16 M  71 3M  58 =F  78 M  37 OF  31 M  10 M  14. M  15 F  18 M  16 =F  10 M  40 F  35 =F  14. «F  163  Enumeration District  33-9  33-9  33-9  33-1  33-9  33-9  33-9  33-7  33-2  33-2  33-2  33-2  33-2  33-2  33-2  33-2  33-2  33-2  33-2  Page Line 4a 5 4a 8 4a 6 2a 7 2b 95 2b 94 2b 96 2b 75 5b 85 3a 47 5b 84 3a 43 3a 48 3a 41 3a 42 3a 46 3a 40 5b 82 3a 44 ,"/img/derivatives/iiif/images/02944ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/02944ci/full/1140,/0/default.jpg",/img/derivatives/iiif/02944ci/manifest.json,census
02945ci,1930 Lake County Census,1930ci,,,,,,,2023-11-02,,,2945,cmhc_item,Last Name  Novak  Novak  Nye  Nye  Obbelt  Oberster  Oberster  O'Brien  O'Brien  O'Brien  O'Brien  O'Brien  O'Brien  O'Brien  O'Brien  O'Brien  O'Brien  O'Connell  O'Connell  First Name M.I.  William J  Zalia R  Harry  Nellie  Joseph  Steve  Steve J  Charles  Dorothy  Edward  Ellen  Gertrude  Gertrude J  Mazie J  Theresa  Walter F  Walter Jr.  Albert  Catherine  Age Sex  16 M  12 F  45 M  44 F  73M  40 M  28 OM  39 M  16 F  41 M  68 F  42 F  13. oF  11 OF  35 =F  48 M  15 M  47 F  164  Enumeration District  33-2  33-2  33-11  33-11  33-7  33-2  33-2  33-9  33-9  33-10  33-10  33-7  33-7  33-9  33-9  33-7  33-7  33-15  33-15  Page  Sb  3a  3a  3a  2b  3a  3a  la  1a  1b  1b  3b  3b  1a  4a  3b  3b  ja  1a  Line  83  45  85  86  60  36  37  48  49  96  95  52  54  50  30  51  53  44  38 ,"/img/derivatives/iiif/images/02945ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/02945ci/full/1140,/0/default.jpg",/img/derivatives/iiif/02945ci/manifest.json,census
